,label,企业名称,所在城市,经营业务范围,统一信用代码
492,旧动能,日照市东港区阿嘿呦童装店在业,山东省,童装、童鞋零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371102MA3F8P649J
493,旧动能,日照山胜五交化有限公司在业,山东省,轴承、三角带、标准件、钢材、电线电缆、五金建材、金属材料、机械设备、电器、家具、农产品、日用百货、橡胶制品、陶瓷洁具、劳保用品、办公用品、电动工具、建筑材料、电子产品、保温防水材料、机械配件、化工产品(不含危险化学品、易制毒化学品、监控化学品及国家专项许可产品)销售;建筑劳务分包建筑工程、基础工程、机械工程、室内外装饰装修工程、水电工程、保温防水工程、水利工程施工;机械设备及工具租赁(依法须经批准的项目经相关部门批准后方可开展经营活动),91371102MA3DL1Q155
494,旧动能,日照市翡翠果蔬有限公司在业,山东省,水果、蔬菜、食品、调味品、粮食、花卉、苗木、农产品加工、销售、运输、贮藏;食品批发零售(依法须经批准的项目经相关部门批准后方可开展经营活动)。,91371102MA3MR89Q19
495,旧动能,山东商央信息工程发展有限公司曾用名在业,山东省,计算机范围内的信息技术服务信息工程施工受托工程质量检测工程监理服务通讯器材(不含无线电发射及卫星地面接收设施)销售;软件开发及销售;电子与智能化工程设计与施工、建筑装饰装修设计与施工;安全技术防范工程设计、施工(凭有效资质经营);信息技术服务、鉴证咨询服务;系统集成及服务;计算机及办公设备销售、维修;教学仪器、办公家具、文体用品、办公耗材、通信器材、五金交电销售(依法须经批准的项目经相关部门批准后方可开展经营活动)。,9137110267452963XT
496,旧动能,日照市纵腾建筑装饰工程有限公司在业,山东省,室内外装饰工程施工大理石干挂装饰大理石铺装小区设施配套安装(依法须经批准的项目经相关部门批准后方可开展经营活动)。,91371102MA3MQ7QC7M
497,旧动能,日照市东港区良伟汽配部存续,山东省,汽车零配件销售.（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371102MA3JF81P4U
498,旧动能,日照市东港区爱吃肉夹馍店存续,山东省,食品零售.（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
499,旧动能,日照市城区禽蛋场鲜蛋门市部注销,山东省,-,-
500,旧动能,日照经济技术开发区顿明建材店在业,山东省,五金、建材(不含危险化学物品)、沙子、石子销售(依法须经批准的项目经相关部门批准后方可开展经营活动),92371100MA3MR5AW96
501,旧动能,日照市岚山区阿民发型烫染中心存续,山东省,理发店（有效期限以卫生许可证为准）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
502,旧动能,日照市岚山区巨峰镇腾飞农资销售部存续,山东省,化肥、有毒品；种子、地膜销售；园林机械销售。（有效期以危险化学品经营许可证为准）（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,92371103MA3F61KB9K
503,旧动能,日照市岚山区红伟机械加工厂在业,山东省,车床加工(依法须经批准的项目经相关部门批准后方可开展经营活动),92371103MA3MTU7D35
504,旧动能,日照市岚山区盛佳商贸有限公司在业,山东省,食品销售(依法须经批准的项目经相关部门批准后方可开展经营活动),91371103MA3MW52M3L
505,旧动能,荣成市电力实业开发公司成山分公司注销,山东省,五金.仪器仪表.其他电器装置设备.建筑材料.木材.金属材料.交电(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
506,旧动能,乳山市银洁床品专卖二店在业,山东省,床上用品零售(依法须经批准的项目经相关部门批准后方可开展经营活动),-
507,旧动能,山东良田实业有限公司吊销,山东省,装饰装修;水电暖安装;制冷空调技术咨询服务;物业管理服务;烟(零售)酒糖茶、办公自动化设备、化工产品、金属材料、建筑及装饰材料的批发、零售。(依法须经批准的项目经相关部门批准后方可开展经营活动),-
508,旧动能,山东新惟康智能系统有限公司迁出,山东省,楼宇智能控制系统、安全防范系统、办公自动化系统，视频会议系统、综合布线系统工程软件开发、硬件销售及工程施工，计算机及网络产品、智能产品、安防产品、通信产品（不含无线电发射和卫星接收设备）的销售（需经许可经营的，须凭许可证经营）。(依法须经批准的项目，经相关部门批准后方可开展经营活动),913701007892752388
509,旧动能,商河县殷巷镇路府春白酒销售中心吊销,山东省,白酒零售。,-
510,旧动能,商河县聚丰楼火锅店存续,山东省,火锅。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
511,旧动能,商河县嘉年华文具商店存续,山东省,文具零售；预包装食品、日用百货零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
512,旧动能,商河县张坊乡振峰百货门市部吊销,山东省,电子小百货零售。,-
513,旧动能,莘县八零印象信息技术有限公司在业,山东省,网络技术服务、软件开发;网络游戏运营及代理(国家禁止和须许可经营的除外);网络技术咨询、技术开发、技术服务、技术转让;从事货物及技术的进出路口业务;日用百货、母婴用品、针纺织品、化妆品、电子产品(不含无线电发射设备)、服装鞋帽、保健品、工艺品(文物除外)、食品、洗涤用品、文化办公用品、五金交电、苗木花卉购销;网上销售本公司经营产品。(依法须经批准的项目经相关部门批准后方可开展经营活动),91371522MA3DCPNUXK
514,旧动能,莘县轩轩土杂店存续,山东省,五金土杂、烟花爆竹销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）（经营期限以许可证为准）。,92371522MA3D2RKP0J
515,旧动能,莘县观裕辣椒专业合作社在业,山东省,组织本社成员进行辣椒种植统一收购、销售本社成员种植的辣椒统一为本社成员采购种植辣椒所需的生产资料(农药除外)及提供技术信息服务(需许可经营的须凭许可证经营)。,-
516,旧动能,寿光市王艳蔬菜购销处存续,山东省,代购代销蔬菜（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
517,旧动能,寿光市农业技术服务站纪台苏秦农资经营店注销,山东省,零售,-
518,旧动能,寿光市一品轩画社在业,山东省,装裱,92370783MA3MULH28M
519,旧动能,寿光市华夏工贸有限公司吊销,山东省,销售,-
520,旧动能,寿光市李氏蔬菜有限公司在业,山东省,种植、加工、销售,91370783MA3LY29BX8
521,旧动能,寿光市郭希春百货经营部存续,山东省,零售文体用品、小百货、十字绣、钻石画,-
522,旧动能,泗水县喜农种植专业合作社在业,山东省,西瓜、蔬菜、大蒜、农作物种植、销售;向社员提供市场信息采购生产资料;引进新品种、新技术、组织技术辅导和培训;组织社员从事产品贮藏和销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),93370831MA3D58Q76E
523,旧动能,泗水县泉林农机加油站注销,山东省,汽油、柴油零售(有效期限以许可证为准)。农业机械、润滑油、防冻液销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370831866366759H
524,旧动能,山东泰山中亿投资控股有限公司吊销,山东省,投资管理、资产管理、投资咨询;纺织品、建筑材料、化工材料(除化学危险品及易制毒化学品)、金属材料(不含专营)、机电设备、木材及制品的销售(凡涉及许可经营的无许可证不得经营)*(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
525,旧动能,泰安市岱岳区盛禾苗木专业合作社在业,山东省,销售成员种植的苗木、花卉;组织采购供应成员所需农业生产资料开展与苗木、花卉种植有关的技术培训技术交流和信息咨询服务。(法律法规规定需经许可生产经营的须凭许可证生产经营),93370900052379657F
526,旧动能,泰安市岱岳区马庄镇仟佰惠综合超市存续,山东省,婚庆用品、日用百货（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,-
527,旧动能,泰安市岱岳区夏张镇陈家副食品商店存续,山东省,预包装食品零售（以上项目凭法定的许可证件生产经营）（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,-
528,旧动能,泰安市岱岳区天平利昌太阳能产品销售中心存续,山东省,太阳能产品、电热水器销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
529,旧动能,泰安市益寿康健康信息咨询有限公司注销,山东省,健康信息咨询健康管理技术服务健身服务;运动器械、五金交电、日用品、电子产品、仪器仪表、非专控通讯器材、服装、保健品、保健食品、食品、化妆品、医用橡胶制品、工艺品(不含文物)、电话销售及上述产品的网上经营。(依法须经批准的项目经相关部门批准后方可开展经营活动),-
530,旧动能,泰安市麦布金属制品有限公司在业非正常户,山东省,金属制品、金属材料、电子产品、五金交电、计算机软件及辅助设备、办公用品、通讯器材、仪器仪表、机械设备、水泵及配件、电器控制设备的批发零售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370902MA3CRY1A12
531,旧动能,泰安市达瑞物流有限公司在业,山东省,普通货运货物信息配载服务仓储服务(不含危险化学品、易燃易爆、易制毒物品)装卸服务机械化工程施工公路工程、路基工程、桥梁工程、土石方工程、混凝土工程施工建筑工程施工园林绿化工程设计施工室内外装饰工程设计施工建筑劳务分包物业管理保洁服务房屋修缮汽车配件、建材、五金、日用百货销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370902MA3M4KC80G
532,旧动能,泰安锦顺运输有限公司在业,山东省,危险货物运输(2类、3类、4类、6类、8类)(剧毒化学品除外)普通货运大型货物道路运输(有效期限以许可证为准)(依法须经批准的项目经相关部门批准后方可开展经营活动),91370902MA3DKM951D
533,旧动能,泰安市泰山区文化东路日泰皮鞋专卖店存续,山东省,皮鞋零售(依法须经批准的项目经相关部门批准后方可开展经营活动),-
